subjid,xd,xv,cond,val,aro,resp,fair,trial
1512209,0,12,1,1,8,7,1,40
1512209,5,7,1,6,3,6,7,41
1512209,6,6,2,6,3,5,8,42
1512209,6,6,1,7,3,5,8,43
1512209,5,7,2,4,3,6,7,44
1512209,1,11,2,2,7,7,2,45
1512209,1,11,1,3,7,7,2,46
1512209,1,11,1,3,7,7,2,47
1512209,6,6,2,4,5,6,8,48
1512209,5,7,1,4,3,6,7,49
1512209,0,12,2,1,8,8,1,50
1512209,2,10,2,2,7,7,3,51
1512209,0,12,1,1,8,8,1,52
1512209,2,10,1,2,7,7,3,53
1512209,1,11,2,2,7,8,2,54
1512209,0,12,1,1,8,8,1,55
1512209,1,11,1,2,7,7,2,56
1512209,0,12,2,1,8,8,1,57
1512209,6,6,2,5,4,5,8,58
1512209,5,7,2,5,4,6,7,59
1512209,0,12,2,1,8,8,1,60
1512209,0,12,1,1,8,8,2,61
1512209,5,7,2,4,4,6,7,62
1512209,6,6,2,6,3,5,8,63
1512209,2,10,1,3,6,7,3,64
1512209,5,7,2,6,3,5,7,65
1512209,2,10,2,3,6,7,3,66
1512209,6,6,1,6,3,5,8,67
1512209,0,12,2,1,8,8,1,68
1512209,5,7,1,6,3,5,7,69
1512209,2,10,2,3,6,7,3,70
1512209,6,6,1,6,3,5,8,71
1512209,6,6,2,6,3,5,8,72
1512209,6,6,1,7,3,5,8,73
1512209,2,10,1,3,6,7,3,74
1512209,0,12,1,1,8,8,1,75
1512209,1,11,2,3,6,7,2,76
1512209,5,7,2,6,4,5,7,77
1512209,5,7,1,5,4,5,7,78
1512209,5,7,1,5,4,5,8,79
1512209,6,6,1,5,4,5,8,80
1512210,2,10,2,5,5,5,4,1
1512210,1,11,1,5,5,6,2,2
1512210,1,11,2,5,1,2,2,3
1512210,0,12,2,5,1,7,1,4
1512210,1,11,1,5,1,6,2,5
1512210,6,6,1,9,1,1,9,6
1512210,5,7,2,9,1,1,8,7
1512210,6,6,2,5,4,1,9,8
1512210,2,10,2,5,1,3,3,9
1512210,5,7,2,5,1,2,8,10
1512210,6,6,2,5,1,1,9,11
1512210,0,12,1,5,1,9,1,12
1512210,5,7,1,5,1,8,8,13
1512210,2,10,1,5,4,3,8,14
1512210,5,7,1,4,1,3,8,15
1512210,5,7,2,5,1,3,8,16
1512210,0,12,1,4,4,9,1,17
1512210,0,12,2,5,4,9,1,18
1512210,0,12,1,5,4,9,1,19
1512210,5,7,2,5,1,2,8,20
1512210,6,6,2,4,3,1,9,21
1512210,0,12,2,5,1,9,1,22
1512210,1,11,2,5,1,7,3,23
1512210,1,11,2,5,1,7,3,24
1512210,5,7,2,5,2,5,5,25
1512210,6,6,2,5,1,8,8,26
1512210,6,6,1,5,1,5,8,27
1512210,2,10,1,4,3,3,7,28
1512210,6,6,2,5,1,1,9,29
1512210,6,6,1,9,1,1,9,30
1512210,5,7,1,5,3,2,8,31
1512210,0,12,2,6,5,9,1,32
1512210,6,6,1,6,2,1,9,33
1512210,2,10,1,5,5,7,4,34
1512210,6,6,1,5,1,1,8,35
1512210,1,11,1,5,3,5,3,36
1512210,0,12,1,5,7,9,1,37
1512210,2,10,2,5,2,7,3,38
1512210,5,7,1,5,1,5,5,39
1512210,5,7,1,5,1,5,5,40
1512210,5,7,1,5,1,5,5,41
1512210,1,11,1,4,4,7,3,42
1512210,6,6,2,5,2,2,9,43
1512210,1,11,2,4,2,7,2,44
1512210,0,12,2,5,2,8,1,45
1512210,1,11,1,4,2,8,2,46
1512210,2,10,2,4,2,8,2,47
1512210,0,12,1,4,2,9,1,48
1512210,6,6,1,5,1,1,9,49
1512210,1,11,2,4,2,7,2,50
1512210,5,7,1,4,1,5,5,51
1512210,0,12,2,4,3,8,1,52
1512210,5,7,2,5,1,6,7,53
1512210,6,6,2,5,1,1,9,54
1512210,2,10,1,4,3,6,3,55
1512210,0,12,1,4,3,7,1,56
1512210,1,11,1,5,3,8,2,57
1512210,6,6,1,5,1,1,9,58
1512210,0,12,2,4,3,1,1,59
1512210,0,12,1,4,3,8,1,60
1512210,6,6,2,5,1,1,9,61
1512210,5,7,1,5,1,1,9,62
1512210,2,10,2,4,2,2,6,63
1512210,5,7,2,5,1,5,6,64
1512210,6,6,1,5,1,1,9,65
1512210,6,6,1,5,1,1,9,66
1512210,0,12,2,4,4,8,1,67
1512210,5,7,2,5,1,5,6,68
1512210,2,10,1,4,2,7,2,69
1512210,2,10,2,4,4,7,2,70
1512210,6,6,2,5,3,1,9,71
1512210,5,7,1,5,1,7,2,72
1512210,5,7,1,5,1,7,2,73
1512210,5,7,2,5,3,7,2,74
1512210,6,6,2,5,4,1,9,75
1512210,2,10,1,4,3,5,3,76
1512210,5,7,2,5,3,5,6,77
1512210,0,12,1,3,4,9,1,78
1512210,1,11,2,5,4,8,2,79
1512210,6,6,1,5,1,1,9,80
1512211,6,6,2,9,1,1,9,1
1512211,1,11,2,2,9,8,8,2
1512211,5,7,2,8,6,2,1,3
1512211,5,7,1,8,5,1,1,4
1512211,0,12,2,1,9,9,1,5
1512211,6,6,2,9,1,1,1,6
1512211,1,11,1,9,9,8,1,7
1512211,6,6,1,9,1,1,1,8
1512211,2,10,2,2,8,7,2,9
1512211,1,11,1,1,9,8,2,10
1512211,1,11,2,1,9,8,2,11
1512211,0,12,1,1,9,9,1,12
1512211,0,12,2,1,9,9,1,13
1512211,2,10,1,2,8,8,2,14
1512211,0,12,2,2,8,9,1,15
1512211,6,6,2,9,1,1,9,16
1512211,5,7,1,8,2,2,7,17
1512211,5,7,2,8,2,3,8,18
1512211,6,6,1,9,1,1,9,19
1512211,0,12,1,1,9,9,1,20
1512211,5,7,1,7,3,3,8,21
1512211,1,11,1,2,8,8,2,22
1512211,5,7,2,6,4,3,7,23
1512211,0,12,1,1,9,9,1,24
1512211,2,10,2,2,8,8,2,25
1512211,6,6,2,9,1,9,9,26
1512211,0,12,2,1,9,9,1,27
1512211,2,10,2,2,8,8,2,28
1512211,6,6,1,9,1,1,9,29
1512211,1,11,2,2,8,9,1,30
1512211,5,7,2,8,2,2,8,31
1512211,6,6,2,9,1,1,9,32
1512211,2,10,1,2,8,8,3,33
1512211,5,7,2,9,1,3,8,34
1512211,2,10,1,2,8,7,3,35
1512211,6,6,1,9,1,9,9,36
1512211,0,12,1,1,9,9,1,37
1512211,5,7,1,7,3,2,8,38
1512211,5,7,1,8,2,1,9,39
1512211,6,6,1,9,1,1,9,40
1512211,6,6,1,9,1,1,9,41
1512211,2,10,2,1,8,8,2,42
1512211,1,11,1,2,8,9,1,43
1512211,5,7,1,8,2,4,8,44
1512211,5,7,2,8,2,2,8,45
1512211,1,11,1,2,8,9,1,46
1512211,1,11,2,2,8,9,1,47
1512211,6,6,2,9,1,1,9,48
1512211,5,7,2,8,2,2,8,49
1512211,0,12,2,1,9,9,1,50
1512211,5,7,1,6,4,2,8,51
1512211,6,6,2,6,1,1,9,52
1512211,6,6,1,9,1,1,9,53
1512211,2,10,2,2,8,8,2,54
1512211,5,7,2,8,2,3,7,55
1512211,0,12,1,1,9,9,1,56
1512211,0,12,2,1,9,9,1,57
1512211,2,10,1,2,8,8,2,58
1512211,0,12,1,1,9,9,1,59
1512211,6,6,1,9,1,1,9,60
1512211,5,7,2,8,2,2,8,61
1512211,0,12,1,1,9,9,1,62
1512211,0,12,2,1,9,9,1,63
1512211,6,6,2,9,1,1,9,64
1512211,5,7,1,8,2,2,7,65
1512211,1,11,2,2,8,9,1,66
1512211,2,10,1,2,8,8,3,67
1512211,6,6,1,9,1,1,9,68
1512211,1,11,2,2,8,9,1,69
1512211,6,6,1,9,1,9,9,70
1512211,2,10,1,2,8,8,2,71
1512211,0,12,2,1,9,9,1,72
1512211,2,10,2,2,8,9,1,73
1512211,5,7,1,8,2,2,8,74
1512211,5,7,2,8,2,2,7,75
1512211,6,6,2,9,1,1,9,76
1512211,1,11,1,1,8,9,1,77
1512211,6,6,2,9,1,1,9,78
1512211,5,7,1,8,2,1,8,79
1512211,0,12,1,1,9,9,1,80
1512212,1,11,2,1,8,4,2,1
1512212,6,6,2,7,1,1,9,2
1512212,5,7,2,8,2,1,7,3
1512212,1,11,1,1,6,4,7,4
1512212,6,6,2,7,1,1,9,5
1512212,5,7,1,6,4,1,7,6
1512212,0,12,2,1,6,7,7,7
1512212,6,6,1,8,1,1,9,8
1512212,2,10,2,3,6,7,7,9
1512212,1,11,2,1,7,7,7,10
1512212,0,12,2,1,7,8,7,11
1512212,5,7,1,7,2,1,7,12
1512212,1,11,1,1,7,6,7,13
1512212,6,6,1,8,1,1,7,14
1512212,0,12,2,1,8,7,7,15
1512212,5,7,1,6,2,1,7,16
1512212,2,10,2,2,5,6,7,17
1512212,0,12,1,1,6,8,7,18
1512212,2,10,1,2,6,7,7,19
1512212,6,6,1,7,1,1,9,20
1512212,0,12,1,1,6,8,7,21
1512212,6,6,2,7,1,1,9,22
1512212,5,7,2,6,3,1,7,23
1512212,1,11,1,1,7,7,7,24
1512212,5,7,2,5,5,1,7,25
1512212,6,6,2,7,1,1,9,26
1512212,6,6,1,7,1,1,9,27
1512212,0,12,1,1,6,8,7,28
1512212,5,7,2,4,4,1,7,29
1512212,5,7,1,3,4,2,7,30
1512212,2,10,1,2,5,4,7,31
1512212,0,12,2,1,6,8,7,32
1512212,2,10,1,2,6,6,7,33
1512212,2,10,2,1,6,6,7,34
1512212,0,12,1,1,7,8,7,35
1512212,1,11,2,1,6,8,7,36
1512212,5,7,1,6,2,2,7,37
1512212,6,6,2,6,1,1,9,38
1512212,6,6,1,6,1,1,9,39
1512212,5,7,2,4,4,2,7,40
1512212,5,7,2,4,1,2,7,41
1512212,6,6,1,6,1,1,9,42
1512212,2,10,2,2,5,7,7,43
1512212,1,11,1,2,6,7,7,44
1512212,1,11,2,2,6,7,7,45
1512212,5,7,1,5,3,2,9,46
1512212,5,7,1,5,3,2,7,47
1512212,1,11,1,4,6,7,7,48
1512212,0,12,1,1,7,8,7,49
1512212,6,6,1,7,1,1,9,50
1512212,0,12,2,1,5,8,7,51
1512212,2,10,2,1,5,7,7,52
1512212,0,12,2,1,5,8,7,53
1512212,6,6,2,6,1,1,9,54
1512212,2,10,1,3,5,7,7,55
1512212,5,7,2,1,5,2,7,56
1512212,6,6,1,6,1,1,9,57
1512212,0,12,1,1,6,8,7,58
1512212,0,12,1,1,6,8,7,59
1512212,0,12,2,1,6,8,7,60
1512212,6,6,2,6,1,1,9,61
1512212,1,11,2,1,6,7,7,62
1512212,5,7,1,5,3,2,7,63
1512212,6,6,1,7,1,1,9,64
1512212,5,7,2,6,1,2,7,65
1512212,2,10,1,1,5,7,7,66
1512212,6,6,1,6,1,1,9,67
1512212,1,11,2,1,5,7,7,68
1512212,5,7,2,5,3,2,9,69
1512212,5,7,1,5,3,2,7,70
1512212,2,10,1,1,7,6,7,71
1512212,6,6,2,6,1,1,9,72
1512212,1,11,1,1,6,7,7,73
1512212,0,12,1,1,6,8,7,74
1512212,5,7,2,5,1,2,7,75
1512212,6,6,2,6,1,1,9,76
1512212,0,12,2,1,6,8,7,77
1512212,2,10,2,1,6,6,7,78
1512212,5,7,1,6,3,2,7,79
1512212,6,6,2,6,1,1,7,80
1512213,1,11,1,1,9,8,1,1
1512213,1,11,1,1,9,9,1,2
1512213,1,11,2,1,9,9,1,3
1512213,6,6,2,1,9,1,9,4
1512213,0,12,2,1,9,9,1,5
1512213,5,7,1,3,6,3,4,6
1512213,2,10,2,1,9,9,1,7
1512213,6,6,1,8,2,1,9,8
1512213,5,7,2,6,4,4,4,9
1512213,5,7,1,4,6,2,4,10
1512213,6,6,1,8,2,1,9,11
1512213,1,11,2,1,9,9,1,12
1512213,6,6,2,8,2,2,4,13
1512213,6,6,2,8,2,2,4,14
1512213,0,12,1,1,9,9,1,15
1512213,2,10,1,1,9,9,1,16
1512213,0,12,2,1,9,9,1,17
1512213,5,7,2,4,6,2,4,18
1512213,5,7,1,4,6,2,4,19
1512213,0,12,2,1,9,9,1,20
1512213,2,10,2,1,9,9,1,21
1512213,6,6,1,8,2,2,9,22
1512213,6,6,1,8,2,1,9,23
1512213,0,12,1,1,9,9,1,24
1512213,5,7,2,4,6,2,4,25
1512213,1,11,1,1,9,9,1,26
1512213,0,12,1,1,9,9,1,27
1512213,0,12,2,1,9,9,1,28
1512213,5,7,1,4,6,2,4,29
1512213,6,6,2,8,2,1,9,30
1512213,5,7,2,4,6,2,4,31
1512213,2,10,1,1,9,9,9,32
1512213,5,7,1,4,6,2,4,33
1512213,6,6,1,8,2,1,1,34
1512213,2,10,2,1,9,9,9,35
1512213,2,10,1,1,9,9,9,36
1512213,6,6,2,8,2,1,1,37
1512213,1,11,2,1,9,9,9,38
1512213,5,7,2,4,6,2,2,39
1512213,0,12,1,1,9,9,9,40
1512213,6,6,1,8,2,1,1,41
1512213,5,7,2,4,6,2,2,42
1512213,5,7,1,4,6,2,4,43
1512213,6,6,2,8,2,1,1,44
1512213,2,10,2,1,9,9,1,45
1512213,1,11,1,1,9,9,1,46
1512213,1,11,1,1,9,9,1,47
1512213,5,7,2,4,6,9,4,48
1512213,5,7,1,4,6,2,4,49
1512213,1,11,2,1,9,2,1,50
1512213,0,12,2,1,9,9,1,51
1512213,0,12,1,1,9,9,1,52
1512213,2,10,1,1,9,9,1,53
1512213,2,10,2,1,9,9,1,54
1512213,0,12,1,1,9,9,1,55
1512213,0,12,1,1,9,9,1,56
1512213,0,12,2,1,9,9,1,57
1512213,6,6,2,8,2,1,9,58
1512213,5,7,2,4,6,2,4,59
1512213,0,12,2,1,9,9,1,60
1512213,2,10,1,1,9,9,1,61
1512213,5,7,2,4,6,2,4,62
1512213,6,6,2,8,2,1,9,63
1512213,2,10,1,1,9,9,1,64
1512213,5,7,2,4,6,2,4,65
1512213,1,11,2,1,9,9,1,66
1512213,6,6,1,8,2,1,9,67
1512213,1,11,2,1,9,9,1,68
1512213,6,6,1,8,2,1,9,69
1512213,0,12,2,8,9,9,1,70
1512213,5,7,1,4,6,2,4,71
1512213,6,6,2,8,2,1,9,72
1512213,6,6,1,8,2,9,9,73
1512213,1,11,1,1,9,9,1,74
1512213,0,12,1,1,9,9,1,75
1512213,2,10,2,1,9,9,1,76
1512213,6,6,2,8,2,1,9,77
1512213,6,6,1,8,2,1,9,78
1512213,5,7,1,4,6,2,4,79
1512213,5,7,1,4,6,2,4,80
1512215,5,7,2,5,5,4,4,1
1512215,2,10,2,1,9,2,2,2
1512215,6,6,2,9,1,9,9,3
1512215,6,6,1,9,1,9,9,4
1512215,1,11,2,2,8,2,2,5
1512215,5,7,2,3,7,3,3,6
1512215,1,11,1,2,8,1,1,7
1512215,5,7,1,3,7,3,3,8
1512215,0,12,2,1,9,1,1,9
1512215,1,11,1,1,9,1,1,10
1512215,2,10,2,3,7,1,1,11
1512215,0,12,1,1,9,1,1,12
1512215,0,12,2,1,9,1,1,13
1512215,2,10,1,2,8,6,2,14
1512215,0,12,2,2,8,9,1,15
1512215,6,6,2,9,1,5,9,16
1512215,5,7,1,2,8,3,6,17
1512215,5,7,2,2,8,3,4,18
1512215,6,6,1,9,1,1,9,19
1512215,0,12,1,1,9,9,1,20
1512215,6,6,1,9,1,1,9,21
1512215,0,12,1,1,9,9,1,22
1512215,5,7,2,3,7,4,5,23
1512215,2,10,1,2,8,8,1,24
1512215,1,11,2,2,8,8,1,25
1512215,6,6,2,9,1,1,9,26
1512215,1,11,2,3,7,8,1,27
1512215,0,12,2,1,9,9,1,28
1512215,5,7,1,3,7,6,8,29
1512215,2,10,2,1,9,7,2,30
1512215,5,7,2,3,7,7,7,31
1512215,6,6,2,9,1,1,9,32
1512215,2,10,1,1,9,8,2,33
1512215,6,6,2,9,1,9,9,34
1512215,1,11,1,2,8,9,1,35
1512215,6,6,1,9,1,1,9,36
1512215,0,12,1,1,9,9,1,37
1512215,6,6,1,9,1,1,9,38
1512215,5,7,1,2,8,6,7,39
1512215,5,7,1,2,8,6,7,40
1512215,5,7,1,6,4,7,7,41
1512215,1,11,2,1,9,8,2,42
1512215,1,11,1,1,9,8,1,43
1512215,6,6,1,9,1,1,9,44
1512215,6,6,2,9,1,1,9,45
1512215,1,11,1,3,7,1,1,46
1512215,0,12,2,1,9,9,1,47
1512215,5,7,2,2,8,8,5,48
1512215,6,6,2,9,1,1,9,49
1512215,2,10,2,1,9,7,2,50
1512215,5,7,1,4,6,7,2,51
1512215,6,6,2,9,1,1,9,52
1512215,6,6,1,9,1,1,9,53
1512215,1,11,2,1,9,9,1,54
1512215,5,7,2,3,7,6,6,55
1512215,0,12,1,1,9,1,1,56
1512215,0,12,2,1,9,8,1,57
1512215,2,10,1,1,9,7,2,58
1512215,0,12,1,1,9,9,1,59
1512215,5,7,1,5,5,5,5,60
1512215,5,7,2,5,5,5,5,61
1512215,1,11,1,2,8,9,1,62
1512215,0,12,2,1,9,9,1,63
1512215,6,6,2,9,1,1,9,64
1512215,6,6,1,9,1,1,9,65
1512215,2,10,2,2,8,9,1,66
1512215,0,12,1,2,8,9,1,67
1512215,6,6,1,9,1,1,9,68
1512215,0,12,2,2,8,9,1,69
1512215,5,7,1,3,7,5,5,70
1512215,2,10,1,3,7,9,1,71
1512215,2,10,2,2,8,9,1,72
1512215,1,11,2,2,8,9,1,73
1512215,5,7,1,4,6,5,5,74
1512215,5,7,2,3,7,5,5,75
1512215,6,6,2,9,1,1,9,76
1512215,2,10,1,3,7,9,1,77
1512215,5,7,2,3,7,5,5,78
1512215,6,6,1,9,1,1,9,79
1512215,0,12,1,1,9,1,1,80
1512216,2,10,2,1,9,6,2,1
1512216,5,7,2,1,2,2,6,2
1512216,6,6,2,9,1,1,1,3
1512216,1,11,1,2,4,1,2,4
1512216,5,7,2,6,3,2,7,5
1512216,6,6,1,9,1,1,9,6
1512216,1,11,2,1,6,6,3,7
1512216,5,7,1,7,1,2,8,8
1512216,0,12,2,1,9,7,2,9
1512216,2,10,2,2,8,7,1,10
1512216,0,12,2,1,9,9,1,11
1512216,5,7,1,7,1,4,7,12
1512216,1,11,1,4,5,3,3,13
1512216,6,6,1,9,1,1,9,14
1512216,0,12,2,1,9,9,1,15
1512216,6,6,1,9,1,1,9,16
1512216,1,11,2,2,4,8,2,17
1512216,0,12,1,3,4,3,2,18
1512216,2,10,1,2,4,3,2,19
1512216,5,7,1,7,2,3,7,20
1512216,0,12,1,2,2,3,2,21
1512216,6,6,2,7,2,1,9,22
1512216,5,7,2,7,2,1,8,23
1512216,0,12,1,2,3,3,2,24
1512216,5,7,2,6,3,2,7,25
1512216,6,6,2,8,2,1,9,26
1512216,6,6,1,9,1,1,9,27
1512216,2,10,1,3,3,4,2,28
1512216,5,7,2,6,2,3,7,29
1512216,6,6,1,9,1,1,9,30
1512216,2,10,1,2,3,3,2,31
1512216,1,11,2,2,4,6,4,32
1512216,1,11,1,2,3,4,3,33
1512216,0,12,2,1,9,9,1,34
1512216,0,12,1,2,3,4,1,35
1512216,2,10,2,3,4,6,2,36
1512216,5,7,1,7,3,3,7,37
1512216,6,6,2,8,2,1,9,38
1512216,5,7,1,9,1,1,8,39
1512216,6,6,2,8,2,1,9,40
1512216,6,6,2,8,2,1,9,41
1512216,5,7,1,8,2,2,8,42
1512216,1,11,2,2,4,7,2,43
1512216,1,11,1,2,6,3,2,44
1512216,0,12,2,1,9,9,1,45
1512216,6,6,1,8,2,1,9,46
1512216,5,7,1,8,2,1,8,47
1512216,1,11,1,2,7,3,2,48
1512216,0,12,1,2,3,3,1,49
1512216,6,6,1,8,1,1,9,50
1512216,2,10,2,2,5,7,2,51
1512216,1,11,2,2,5,8,2,52
1512216,0,12,2,2,7,9,1,53
1512216,5,7,2,7,2,2,8,54
1512216,2,10,1,2,3,3,2,55
1512216,6,6,2,7,2,1,9,56
1512216,5,7,1,7,2,2,8,57
1512216,0,12,1,2,3,3,2,58
1512216,1,11,1,2,3,3,2,59
1512216,0,12,2,2,7,1,1,60
1512216,6,6,2,7,2,1,9,61
1512216,2,10,2,2,7,6,3,62
1512216,6,6,1,8,1,1,9,63
1512216,6,6,1,8,1,1,9,64
1512216,5,7,2,7,2,2,8,65
1512216,0,12,1,2,4,3,2,66
1512216,5,7,1,8,1,1,9,67
1512216,0,12,2,2,7,9,1,68
1512216,5,7,2,6,3,2,8,69
1512216,5,7,1,7,2,2,8,70
1512216,2,10,1,2,3,3,2,71
1512216,6,6,2,7,2,1,9,72
1512216,2,10,1,2,5,3,2,73
1512216,0,12,1,2,4,3,2,74
1512216,5,7,2,6,3,2,9,75
1512216,6,6,2,6,3,1,9,76
1512216,2,10,2,2,4,7,2,77
1512216,1,11,2,2,7,7,2,78
1512216,6,6,1,8,1,1,9,79
1512216,5,7,2,6,3,1,8,80
